transaction_id,date,store_id,product_id,customer_id,quantity,net_revenue
TXN-024750,2025-11-08,S001,P0008,CUST-00269,1,453.51
TXN-024751,2025-11-08,S001,P0009,CUST-01580,2,943.34
TXN-024752,2025-11-08,S002,P0001,CUST-01685,3,810.9000000000001
TXN-024753,2025-11-08,S002,P0002,CUST-00118,3,285.12
TXN-024754,2025-11-08,S002,P0003,CUST-00396,2,1261.98
TXN-024755,2025-11-08,S002,P0005,CUST-00075,2,980.86
TXN-024756,2025-11-08,S002,P0007,CUST-01852,2,1462.76
TXN-024757,2025-11-08,S002,P0008,CUST-00855,4,1814.04
TXN-024758,2025-11-08,S002,P0009,CUST-00301,1,471.67
TXN-024759,2025-11-08,S002,P0010,CUST-01283,1,413.1
TXN-024760,2025-11-08,S003,P0001,CUST-01011,2,540.6
TXN-024761,2025-11-08,S003,P0002,CUST-00419,1,95.04
TXN-024762,2025-11-08,S003,P0005,CUST-01989,2,980.86
TXN-024763,2025-11-08,S003,P0007,CUST-01170,1,731.38
TXN-024764,2025-11-08,S003,P0008,CUST-01432,3,1360.53
TXN-024765,2025-11-08,S003,P0009,CUST-00504,3,1415.01
TXN-024766,2025-11-08,S003,P0010,CUST-01494,3,1239.3000000000002
TXN-024767,2025-11-08,S004,P0001,CUST-01858,2,540.6
TXN-024768,2025-11-08,S004,P0005,CUST-00188,4,1961.72
TXN-024769,2025-11-08,S004,P0006,CUST-01647,2,958.4
TXN-024770,2025-11-08,S004,P0009,CUST-01887,2,943.34
TXN-024771,2025-11-08,S004,P0010,CUST-01862,1,413.1
TXN-024772,2025-11-08,S005,P0001,CUST-00790,1,270.3
TXN-024773,2025-11-08,S005,P0002,CUST-01848,1,95.04
TXN-024774,2025-11-08,S005,P0003,CUST-01595,3,1892.97
TXN-024775,2025-11-08,S005,P0004,CUST-01733,1,312.32
TXN-024776,2025-11-08,S005,P0005,CUST-01124,2,980.86
TXN-024777,2025-11-08,S005,P0006,CUST-01559,3,1437.6
TXN-024778,2025-11-08,S005,P0008,CUST-00098,2,907.02
TXN-024779,2025-11-08,S005,P0009,CUST-00641,1,471.67
TXN-024780,2025-11-08,S005,P0010,CUST-00584,3,1239.3000000000002
TXN-024781,2025-11-09,S001,P0001,CUST-01611,2,540.6
TXN-024782,2025-11-09,S001,P0002,CUST-00128,1,95.04
TXN-024783,2025-11-09,S001,P0003,CUST-00284,1,630.99
TXN-024784,2025-11-09,S001,P0004,CUST-01553,1,312.32
TXN-024785,2025-11-09,S001,P0005,CUST-01459,4,1961.72
TXN-024786,2025-11-09,S001,P0007,CUST-00647,2,1462.76
TXN-024787,2025-11-09,S001,P0008,CUST-01194,1,453.51
TXN-024788,2025-11-09,S001,P0009,CUST-00356,1,471.67
TXN-024789,2025-11-09,S001,P0010,CUST-01170,3,1239.3000000000002
TXN-024790,2025-11-09,S002,P0001,CUST-01553,2,540.6
TXN-024791,2025-11-09,S002,P0002,CUST-01927,2,190.08
TXN-024792,2025-11-09,S002,P0003,CUST-01227,4,2523.96
TXN-024793,2025-11-09,S002,P0005,CUST-01684,2,980.86
TXN-024794,2025-11-09,S002,P0007,CUST-01279,1,731.38
TXN-024795,2025-11-09,S002,P0008,CUST-00063,2,907.02
TXN-024796,2025-11-09,S002,P0009,CUST-01419,1,471.67
TXN-024797,2025-11-09,S002,P0010,CUST-00040,1,413.1
TXN-024798,2025-11-09,S003,P0001,CUST-00587,2,540.6
TXN-024799,2025-11-09,S003,P0002,CUST-01645,4,380.16
TXN-024800,2025-11-09,S003,P0003,CUST-00778,2,1261.98
TXN-024801,2025-11-09,S003,P0004,CUST-00868,1,312.32
TXN-024802,2025-11-09,S003,P0005,CUST-00989,4,1961.72
TXN-024803,2025-11-09,S003,P0006,CUST-01534,1,479.2
TXN-024804,2025-11-09,S003,P0008,CUST-00347,2,907.02
TXN-024805,2025-11-09,S003,P0010,CUST-00377,3,1239.3000000000002
TXN-024806,2025-11-09,S004,P0001,CUST-00556,3,810.9000000000001
TXN-024807,2025-11-09,S004,P0002,CUST-00162,1,95.04
TXN-024808,2025-11-09,S004,P0003,CUST-00554,1,630.99
TXN-024809,2025-11-09,S004,P0004,CUST-01146,1,312.32
TXN-024810,2025-11-09,S004,P0005,CUST-01841,1,490.43
TXN-024811,2025-11-09,S004,P0006,CUST-01314,2,958.4
TXN-024812,2025-11-09,S004,P0008,CUST-01190,2,907.02
TXN-024813,2025-11-09,S004,P0009,CUST-01429,2,943.34
TXN-024814,2025-11-09,S005,P0002,CUST-00693,1,95.04
TXN-024815,2025-11-09,S005,P0005,CUST-00440,2,980.86
TXN-024816,2025-11-09,S005,P0006,CUST-00487,1,479.2
TXN-024817,2025-11-09,S005,P0009,CUST-01124,1,471.67
TXN-024818,2025-11-10,S001,P0001,CUST-00625,2,540.6
TXN-024819,2025-11-10,S001,P0004,CUST-00689,1,312.32
TXN-024820,2025-11-10,S001,P0005,CUST-01273,3,1471.29
TXN-024821,2025-11-10,S001,P0007,CUST-01661,2,1462.76
TXN-024822,2025-11-10,S001,P0008,CUST-00656,1,453.51
TXN-024823,2025-11-10,S001,P0009,CUST-00798,2,943.34
TXN-024824,2025-11-10,S002,P0001,CUST-00625,1,270.3
TXN-024825,2025-11-10,S002,P0002,CUST-00898,2,190.08
TXN-024826,2025-11-10,S002,P0005,CUST-00643,2,980.86
TXN-024827,2025-11-10,S002,P0006,CUST-01694,1,479.2
TXN-024828,2025-11-10,S002,P0007,CUST-00156,2,1462.76
TXN-024829,2025-11-10,S002,P0008,CUST-00611,1,453.51
TXN-024830,2025-11-10,S002,P0009,CUST-01850,2,943.34
TXN-024831,2025-11-10,S002,P0010,CUST-00364,1,413.1
TXN-024832,2025-11-10,S003,P0001,CUST-01156,3,810.9000000000001
TXN-024833,2025-11-10,S003,P0002,CUST-01914,2,190.08
TXN-024834,2025-11-10,S003,P0003,CUST-01797,1,630.99
TXN-024835,2025-11-10,S003,P0004,CUST-01519,4,1249.28
TXN-024836,2025-11-10,S003,P0005,CUST-00673,3,1471.29
TXN-024837,2025-11-10,S003,P0006,CUST-01617,1,479.2
TXN-024838,2025-11-10,S003,P0007,CUST-00440,1,731.38
TXN-024839,2025-11-10,S003,P0008,CUST-00676,1,453.51
TXN-024840,2025-11-10,S003,P0009,CUST-01159,2,943.34
TXN-024841,2025-11-10,S003,P0010,CUST-00830,2,826.2
TXN-024842,2025-11-10,S004,P0002,CUST-00424,1,95.04
TXN-024843,2025-11-10,S004,P0003,CUST-01919,2,1261.98
TXN-024844,2025-11-10,S004,P0004,CUST-01437,1,312.32
TXN-024845,2025-11-10,S004,P0006,CUST-01072,1,479.2
TXN-024846,2025-11-10,S004,P0008,CUST-00762,2,907.02
TXN-024847,2025-11-10,S004,P0009,CUST-00113,3,1415.01
TXN-024848,2025-11-10,S005,P0002,CUST-01497,2,190.08
TXN-024849,2025-11-10,S005,P0005,CUST-00783,2,980.86
TXN-024850,2025-11-10,S005,P0007,CUST-00694,1,731.38
TXN-024851,2025-11-10,S005,P0008,CUST-01586,1,453.51
TXN-024852,2025-11-10,S005,P0009,CUST-01334,1,471.67
TXN-024853,2025-11-10,S005,P0010,CUST-00234,3,1239.3000000000002
TXN-024854,2025-11-11,S001,P0001,CUST-00099,4,1081.2
TXN-024855,2025-11-11,S001,P0002,CUST-00571,3,285.12
TXN-024856,2025-11-11,S001,P0005,CUST-01937,1,490.43
TXN-024857,2025-11-11,S001,P0009,CUST-01497,5,2358.35
TXN-024858,2025-11-11,S001,P0010,CUST-00566,1,413.1
TXN-024859,2025-11-11,S002,P0001,CUST-00562,1,270.3
TXN-024860,2025-11-11,S002,P0003,CUST-01061,1,630.99
TXN-024861,2025-11-11,S002,P0005,CUST-01516,3,1471.29
TXN-024862,2025-11-11,S002,P0007,CUST-01097,2,1462.76
TXN-024863,2025-11-11,S002,P0009,CUST-00589,1,471.67
TXN-024864,2025-11-11,S003,P0001,CUST-00557,1,270.3
TXN-024865,2025-11-11,S003,P0003,CUST-01388,1,630.99
TXN-024866,2025-11-11,S003,P0005,CUST-01810,3,1471.29
TXN-024867,2025-11-11,S003,P0006,CUST-00368,2,958.4
TXN-024868,2025-11-11,S003,P0007,CUST-01212,1,731.38
TXN-024869,2025-11-11,S003,P0008,CUST-00979,1,453.51
TXN-024870,2025-11-11,S003,P0009,CUST-01598,4,1886.68
TXN-024871,2025-11-11,S003,P0010,CUST-00435,2,826.2
TXN-024872,2025-11-11,S004,P0001,CUST-01671,4,1081.2
TXN-024873,2025-11-11,S004,P0002,CUST-01683,3,285.12
TXN-024874,2025-11-11,S004,P0003,CUST-01372,2,1261.98
TXN-024875,2025-11-11,S004,P0004,CUST-00169,1,312.32
TXN-024876,2025-11-11,S004,P0005,CUST-01094,4,1961.72
TXN-024877,2025-11-11,S004,P0007,CUST-01781,2,1462.76
TXN-024878,2025-11-11,S004,P0008,CUST-01899,1,453.51
TXN-024879,2025-11-11,S004,P0009,CUST-00076,3,1415.01
TXN-024880,2025-11-11,S005,P0001,CUST-00342,2,540.6
TXN-024881,2025-11-11,S005,P0003,CUST-01966,2,1261.98
TXN-024882,2025-11-11,S005,P0004,CUST-00650,2,624.64
TXN-024883,2025-11-11,S005,P0005,CUST-01616,4,1961.72
TXN-024884,2025-11-11,S005,P0006,CUST-01357,2,958.4
TXN-024885,2025-11-11,S005,P0007,CUST-00237,2,1462.76
TXN-024886,2025-11-11,S005,P0008,CUST-01877,3,1360.53
TXN-024887,2025-11-11,S005,P0009,CUST-01630,2,943.34
TXN-024888,2025-11-11,S005,P0010,CUST-00263,3,1239.3000000000002
TXN-024889,2025-11-12,S001,P0002,CUST-01490,1,95.04
TXN-024890,2025-11-12,S001,P0003,CUST-01191,1,630.99
TXN-024891,2025-11-12,S001,P0005,CUST-01317,2,980.86
TXN-024892,2025-11-12,S001,P0006,CUST-01219,1,479.2
TXN-024893,2025-11-12,S001,P0008,CUST-01066,1,453.51
TXN-024894,2025-11-12,S001,P0009,CUST-00617,1,471.67
TXN-024895,2025-11-12,S001,P0010,CUST-01102,1,413.1
TXN-024896,2025-11-12,S002,P0001,CUST-01018,3,810.9000000000001
TXN-024897,2025-11-12,S002,P0002,CUST-00882,6,570.24
TXN-024898,2025-11-12,S002,P0003,CUST-01347,1,630.99
TXN-024899,2025-11-12,S002,P0005,CUST-01402,2,980.86
TXN-024900,2025-11-12,S002,P0007,CUST-00067,3,2194.14
TXN-024901,2025-11-12,S002,P0010,CUST-01151,1,413.1
TXN-024902,2025-11-12,S003,P0001,CUST-00139,1,270.3
TXN-024903,2025-11-12,S003,P0002,CUST-00304,1,95.04
TXN-024904,2025-11-12,S003,P0003,CUST-01056,2,1261.98
TXN-024905,2025-11-12,S003,P0004,CUST-01252,1,312.32
TXN-024906,2025-11-12,S003,P0005,CUST-01113,2,980.86
TXN-024907,2025-11-12,S003,P0006,CUST-01807,2,958.4
TXN-024908,2025-11-12,S003,P0007,CUST-00159,1,731.38
TXN-024909,2025-11-12,S003,P0009,CUST-01474,2,943.34
TXN-024910,2025-11-12,S003,P0010,CUST-00573,2,826.2
TXN-024911,2025-11-12,S004,P0001,CUST-01989,1,270.3
TXN-024912,2025-11-12,S004,P0003,CUST-00563,2,1261.98
TXN-024913,2025-11-12,S004,P0004,CUST-00849,1,312.32
TXN-024914,2025-11-12,S004,P0005,CUST-00855,3,1471.29
TXN-024915,2025-11-12,S004,P0006,CUST-01938,2,958.4
TXN-024916,2025-11-12,S004,P0007,CUST-00440,1,731.38
TXN-024917,2025-11-12,S004,P0008,CUST-00585,2,907.02
TXN-024918,2025-11-12,S005,P0001,CUST-01481,2,540.6
TXN-024919,2025-11-12,S005,P0002,CUST-01938,2,190.08
TXN-024920,2025-11-12,S005,P0003,CUST-00872,1,630.99
TXN-024921,2025-11-12,S005,P0004,CUST-01821,2,624.64
TXN-024922,2025-11-12,S005,P0005,CUST-00595,3,1471.29
TXN-024923,2025-11-12,S005,P0007,CUST-01911,1,731.38
TXN-024924,2025-11-12,S005,P0009,CUST-01889,4,1886.68
TXN-024925,2025-11-13,S001,P0001,CUST-01857,1,270.3
TXN-024926,2025-11-13,S001,P0002,CUST-01107,2,190.08
TXN-024927,2025-11-13,S001,P0003,CUST-01388,3,1892.97
TXN-024928,2025-11-13,S001,P0004,CUST-01784,1,312.32
TXN-024929,2025-11-13,S001,P0006,CUST-00530,1,479.2
TXN-024930,2025-11-13,S001,P0007,CUST-01026,1,731.38
TXN-024931,2025-11-13,S001,P0008,CUST-00779,2,907.02
TXN-024932,2025-11-13,S001,P0010,CUST-01485,3,1239.3000000000002
TXN-024933,2025-11-13,S002,P0001,CUST-01243,2,540.6
TXN-024934,2025-11-13,S002,P0002,CUST-01182,3,285.12
TXN-024935,2025-11-13,S002,P0003,CUST-00289,2,1261.98
TXN-024936,2025-11-13,S002,P0004,CUST-01034,2,624.64
TXN-024937,2025-11-13,S002,P0007,CUST-00130,1,731.38
TXN-024938,2025-11-13,S002,P0008,CUST-01298,2,907.02
TXN-024939,2025-11-13,S002,P0009,CUST-00850,3,1415.01
TXN-024940,2025-11-13,S002,P0010,CUST-01994,2,826.2
TXN-024941,2025-11-13,S003,P0001,CUST-00315,2,540.6
TXN-024942,2025-11-13,S003,P0002,CUST-01477,2,190.08
TXN-024943,2025-11-13,S003,P0004,CUST-01088,1,312.32
TXN-024944,2025-11-13,S003,P0005,CUST-00147,2,980.86
TXN-024945,2025-11-13,S003,P0006,CUST-01802,1,479.2
TXN-024946,2025-11-13,S003,P0007,CUST-01059,2,1462.76
TXN-024947,2025-11-13,S003,P0009,CUST-01162,2,943.34
TXN-024948,2025-11-13,S003,P0010,CUST-01966,4,1652.4
TXN-024949,2025-11-13,S004,P0002,CUST-00233,2,190.08
TXN-024950,2025-11-13,S004,P0004,CUST-01758,1,312.32
TXN-024951,2025-11-13,S004,P0006,CUST-00137,1,479.2
TXN-024952,2025-11-13,S004,P0007,CUST-00910,1,731.38
TXN-024953,2025-11-13,S004,P0008,CUST-00416,3,1360.53
TXN-024954,2025-11-13,S004,P0009,CUST-00666,1,471.67
TXN-024955,2025-11-13,S005,P0002,CUST-00396,2,190.08
TXN-024956,2025-11-13,S005,P0003,CUST-00800,1,630.99
TXN-024957,2025-11-13,S005,P0004,CUST-01120,1,312.32
TXN-024958,2025-11-13,S005,P0005,CUST-01979,2,980.86
TXN-024959,2025-11-13,S005,P0007,CUST-00892,1,731.38
TXN-024960,2025-11-13,S005,P0008,CUST-00876,2,907.02
TXN-024961,2025-11-13,S005,P0010,CUST-00685,1,413.1
TXN-024962,2025-11-14,S001,P0001,CUST-00855,3,810.9000000000001
TXN-024963,2025-11-14,S001,P0002,CUST-01199,1,95.04
TXN-024964,2025-11-14,S001,P0003,CUST-00473,1,630.99
TXN-024965,2025-11-14,S001,P0004,CUST-01277,1,312.32
TXN-024966,2025-11-14,S001,P0005,CUST-01074,2,980.86
TXN-024967,2025-11-14,S001,P0007,CUST-00072,1,731.38
TXN-024968,2025-11-14,S001,P0008,CUST-00157,2,907.02
TXN-024969,2025-11-14,S001,P0010,CUST-01338,1,413.1
TXN-024970,2025-11-14,S002,P0001,CUST-00704,2,540.6
TXN-024971,2025-11-14,S002,P0002,CUST-00754,1,95.04
TXN-024972,2025-11-14,S002,P0003,CUST-00920,1,630.99
TXN-024973,2025-11-14,S002,P0004,CUST-00380,1,312.32
TXN-024974,2025-11-14,S002,P0005,CUST-00327,2,980.86
TXN-024975,2025-11-14,S002,P0006,CUST-01226,1,479.2
TXN-024976,2025-11-14,S002,P0008,CUST-00553,2,907.02
TXN-024977,2025-11-14,S002,P0009,CUST-00855,5,2358.35
TXN-024978,2025-11-14,S002,P0010,CUST-00049,1,413.1
TXN-024979,2025-11-14,S003,P0001,CUST-01585,1,270.3
TXN-024980,2025-11-14,S003,P0002,CUST-01207,4,380.16
TXN-024981,2025-11-14,S003,P0003,CUST-01365,1,630.99
TXN-024982,2025-11-14,S003,P0005,CUST-00698,2,980.86
TXN-024983,2025-11-14,S003,P0007,CUST-00503,1,731.38
TXN-024984,2025-11-14,S003,P0008,CUST-00363,3,1360.53
TXN-024985,2025-11-14,S003,P0009,CUST-01242,1,471.67
TXN-024986,2025-11-14,S003,P0010,CUST-01556,3,1239.3000000000002
TXN-024987,2025-11-14,S004,P0002,CUST-01500,1,95.04
TXN-024988,2025-11-14,S004,P0003,CUST-00784,2,1261.98
TXN-024989,2025-11-14,S004,P0005,CUST-01664,2,980.86
TXN-024990,2025-11-14,S004,P0006,CUST-01902,1,479.2
TXN-024991,2025-11-14,S004,P0007,CUST-01083,1,731.38
TXN-024992,2025-11-14,S004,P0008,CUST-00925,1,453.51
TXN-024993,2025-11-14,S004,P0009,CUST-01669,2,943.34
TXN-024994,2025-11-14,S004,P0010,CUST-01648,1,413.1
TXN-024995,2025-11-14,S005,P0001,CUST-00013,2,540.6
TXN-024996,2025-11-14,S005,P0002,CUST-01729,1,95.04
TXN-024997,2025-11-14,S005,P0003,CUST-00023,1,630.99
TXN-024998,2025-11-14,S005,P0004,CUST-01694,1,312.32
TXN-024999,2025-11-14,S005,P0005,CUST-01704,3,1471.29
TXN-025000,2025-11-14,S005,P0008,CUST-00786,1,453.51
TXN-025001,2025-11-14,S005,P0010,CUST-00880,3,1239.3000000000002
TXN-025002,2025-11-15,S001,P0001,CUST-00569,3,810.9000000000001
TXN-025003,2025-11-15,S001,P0002,CUST-01856,1,95.04
TXN-025004,2025-11-15,S001,P0003,CUST-01219,2,1261.98
TXN-025005,2025-11-15,S001,P0005,CUST-00069,2,980.86
TXN-025006,2025-11-15,S001,P0006,CUST-00250,1,479.2
TXN-025007,2025-11-15,S001,P0008,CUST-00567,1,453.51
TXN-025008,2025-11-15,S001,P0009,CUST-01645,1,471.67
TXN-025009,2025-11-15,S001,P0010,CUST-01021,1,413.1
TXN-025010,2025-11-15,S002,P0001,CUST-01275,2,540.6
TXN-025011,2025-11-15,S002,P0002,CUST-00560,1,95.04
TXN-025012,2025-11-15,S002,P0003,CUST-01407,1,630.99
TXN-025013,2025-11-15,S002,P0004,CUST-00154,1,312.32
TXN-025014,2025-11-15,S002,P0005,CUST-01119,2,980.86
TXN-025015,2025-11-15,S002,P0006,CUST-00282,2,958.4
TXN-025016,2025-11-15,S002,P0007,CUST-00852,1,731.38
TXN-025017,2025-11-15,S002,P0008,CUST-01476,1,453.51
TXN-025018,2025-11-15,S002,P0009,CUST-01638,3,1415.01
TXN-025019,2025-11-15,S002,P0010,CUST-01659,1,413.1
TXN-025020,2025-11-15,S003,P0001,CUST-00484,1,270.3
TXN-025021,2025-11-15,S003,P0002,CUST-01362,1,95.04
TXN-025022,2025-11-15,S003,P0003,CUST-01202,1,630.99
TXN-025023,2025-11-15,S003,P0004,CUST-01590,4,1249.28
TXN-025024,2025-11-15,S003,P0005,CUST-00377,4,1961.72
TXN-025025,2025-11-15,S003,P0006,CUST-01204,2,958.4
TXN-025026,2025-11-15,S003,P0007,CUST-01636,1,731.38
TXN-025027,2025-11-15,S003,P0008,CUST-01616,1,453.51
TXN-025028,2025-11-15,S003,P0009,CUST-00485,2,943.34
TXN-025029,2025-11-15,S003,P0010,CUST-01707,3,1239.3000000000002
TXN-025030,2025-11-15,S004,P0001,CUST-00280,1,270.3
TXN-025031,2025-11-15,S004,P0002,CUST-00284,4,380.16
TXN-025032,2025-11-15,S004,P0003,CUST-01851,1,630.99
TXN-025033,2025-11-15,S004,P0005,CUST-00589,6,2942.58
TXN-025034,2025-11-15,S004,P0007,CUST-00997,1,731.38
TXN-025035,2025-11-15,S004,P0009,CUST-00638,4,1886.68
TXN-025036,2025-11-15,S005,P0001,CUST-00722,1,270.3
TXN-025037,2025-11-15,S005,P0002,CUST-01683,3,285.12
TXN-025038,2025-11-15,S005,P0004,CUST-01291,1,312.32
TXN-025039,2025-11-15,S005,P0005,CUST-01868,2,980.86
TXN-025040,2025-11-15,S005,P0008,CUST-01061,1,453.51
TXN-025041,2025-11-15,S005,P0009,CUST-01231,2,943.34
TXN-025042,2025-11-15,S005,P0010,CUST-00885,2,826.2
TXN-025043,2025-11-16,S001,P0002,CUST-00489,1,95.04
TXN-025044,2025-11-16,S001,P0004,CUST-00207,2,624.64
TXN-025045,2025-11-16,S001,P0005,CUST-01688,2,980.86
TXN-025046,2025-11-16,S001,P0007,CUST-01924,1,731.38
TXN-025047,2025-11-16,S001,P0008,CUST-00366,1,453.51
TXN-025048,2025-11-16,S001,P0009,CUST-01915,4,1886.68
TXN-025049,2025-11-16,S001,P0010,CUST-01829,2,826.2
TXN-025050,2025-11-16,S002,P0001,CUST-00440,1,270.3
TXN-025051,2025-11-16,S002,P0002,CUST-01591,1,95.04
TXN-025052,2025-11-16,S002,P0003,CUST-01905,2,1261.98
TXN-025053,2025-11-16,S002,P0008,CUST-01855,1,453.51
TXN-025054,2025-11-16,S002,P0009,CUST-01521,3,1415.01
TXN-025055,2025-11-16,S002,P0010,CUST-01897,2,826.2
TXN-025056,2025-11-16,S003,P0001,CUST-00235,2,540.6
TXN-025057,2025-11-16,S003,P0003,CUST-00166,2,1261.98
TXN-025058,2025-11-16,S003,P0004,CUST-00395,1,312.32
TXN-025059,2025-11-16,S003,P0005,CUST-00855,2,980.86
TXN-025060,2025-11-16,S003,P0007,CUST-01618,1,731.38
TXN-025061,2025-11-16,S003,P0009,CUST-00312,1,471.67
TXN-025062,2025-11-16,S003,P0010,CUST-01079,1,413.1
TXN-025063,2025-11-16,S004,P0003,CUST-00074,1,630.99
TXN-025064,2025-11-16,S004,P0004,CUST-01896,2,624.64
TXN-025065,2025-11-16,S004,P0005,CUST-00752,3,1471.29
TXN-025066,2025-11-16,S004,P0008,CUST-01221,1,453.51
TXN-025067,2025-11-16,S004,P0009,CUST-01187,2,943.34
TXN-025068,2025-11-16,S004,P0010,CUST-01545,2,826.2
TXN-025069,2025-11-16,S005,P0001,CUST-01055,2,540.6
TXN-025070,2025-11-16,S005,P0002,CUST-00407,4,380.16
TXN-025071,2025-11-16,S005,P0003,CUST-00472,2,1261.98
TXN-025072,2025-11-16,S005,P0004,CUST-01245,2,624.64
TXN-025073,2025-11-16,S005,P0005,CUST-01294,2,980.86
TXN-025074,2025-11-16,S005,P0006,CUST-00724,1,479.2
TXN-025075,2025-11-16,S005,P0007,CUST-00820,2,1462.76
TXN-025076,2025-11-16,S005,P0008,CUST-01639,1,453.51
TXN-025077,2025-11-16,S005,P0010,CUST-00650,2,826.2
TXN-025078,2025-11-17,S001,P0001,CUST-00346,1,270.3
TXN-025079,2025-11-17,S001,P0003,CUST-01073,2,1261.98
TXN-025080,2025-11-17,S001,P0004,CUST-00208,1,312.32
TXN-025081,2025-11-17,S001,P0005,CUST-01551,1,490.43
TXN-025082,2025-11-17,S001,P0007,CUST-01287,2,1462.76
TXN-025083,2025-11-17,S001,P0008,CUST-00476,2,907.02
TXN-025084,2025-11-17,S001,P0009,CUST-00585,2,943.34
TXN-025085,2025-11-17,S001,P0010,CUST-01711,1,413.1
TXN-025086,2025-11-17,S002,P0001,CUST-00154,3,810.9000000000001
TXN-025087,2025-11-17,S002,P0003,CUST-01918,4,2523.96
TXN-025088,2025-11-17,S002,P0004,CUST-01814,2,624.64
TXN-025089,2025-11-17,S002,P0005,CUST-00176,5,2452.15
TXN-025090,2025-11-17,S002,P0006,CUST-01497,1,479.2
TXN-025091,2025-11-17,S002,P0008,CUST-00364,2,907.02
TXN-025092,2025-11-17,S002,P0009,CUST-00799,2,943.34
TXN-025093,2025-11-17,S003,P0001,CUST-01270,2,540.6
TXN-025094,2025-11-17,S003,P0003,CUST-00280,1,630.99
TXN-025095,2025-11-17,S003,P0004,CUST-01087,1,312.32
TXN-025096,2025-11-17,S003,P0005,CUST-00248,3,1471.29
TXN-025097,2025-11-17,S003,P0008,CUST-01076,1,453.51
TXN-025098,2025-11-17,S003,P0009,CUST-00538,1,471.67
TXN-025099,2025-11-17,S003,P0010,CUST-00944,2,826.2
TXN-025100,2025-11-17,S004,P0001,CUST-00918,3,810.9000000000001
TXN-025101,2025-11-17,S004,P0002,CUST-00552,1,95.04
TXN-025102,2025-11-17,S004,P0004,CUST-01494,1,312.32
TXN-025103,2025-11-17,S004,P0005,CUST-00043,1,490.43
TXN-025104,2025-11-17,S004,P0007,CUST-00440,3,2194.14
TXN-025105,2025-11-17,S004,P0008,CUST-01536,2,907.02
TXN-025106,2025-11-17,S004,P0009,CUST-00883,5,2358.35
TXN-025107,2025-11-17,S004,P0010,CUST-00732,1,413.1
TXN-025108,2025-11-17,S005,P0001,CUST-01114,2,540.6
TXN-025109,2025-11-17,S005,P0002,CUST-00649,3,285.12
TXN-025110,2025-11-17,S005,P0003,CUST-01558,2,1261.98
TXN-025111,2025-11-17,S005,P0005,CUST-00482,3,1471.29
TXN-025112,2025-11-17,S005,P0006,CUST-00408,1,479.2
TXN-025113,2025-11-17,S005,P0007,CUST-00437,1,731.38
TXN-025114,2025-11-17,S005,P0008,CUST-01917,1,453.51
TXN-025115,2025-11-18,S001,P0003,CUST-01504,3,1892.97
TXN-025116,2025-11-18,S001,P0005,CUST-01325,5,2452.15
TXN-025117,2025-11-18,S001,P0006,CUST-01342,1,479.2
TXN-025118,2025-11-18,S001,P0007,CUST-01874,1,731.38
TXN-025119,2025-11-18,S001,P0008,CUST-01989,2,907.02
TXN-025120,2025-11-18,S001,P0009,CUST-00304,2,943.34
TXN-025121,2025-11-18,S002,P0001,CUST-01096,5,1351.5
TXN-025122,2025-11-18,S002,P0002,CUST-00537,4,380.16
TXN-025123,2025-11-18,S002,P0003,CUST-00393,2,1261.98
TXN-025124,2025-11-18,S002,P0004,CUST-00821,2,624.64
TXN-025125,2025-11-18,S002,P0005,CUST-00852,1,490.43
TXN-025126,2025-11-18,S002,P0006,CUST-00207,2,958.4
TXN-025127,2025-11-18,S002,P0007,CUST-01318,1,731.38
TXN-025128,2025-11-18,S002,P0008,CUST-01083,1,453.51
TXN-025129,2025-11-18,S002,P0010,CUST-00706,3,1239.3000000000002
TXN-025130,2025-11-18,S003,P0001,CUST-00293,4,1081.2
TXN-025131,2025-11-18,S003,P0003,CUST-00889,2,1261.98
TXN-025132,2025-11-18,S003,P0005,CUST-00998,2,980.86
TXN-025133,2025-11-18,S003,P0009,CUST-01296,3,1415.01
TXN-025134,2025-11-18,S003,P0010,CUST-01432,1,413.1
TXN-025135,2025-11-18,S004,P0001,CUST-00799,1,270.3
TXN-025136,2025-11-18,S004,P0002,CUST-01874,2,190.08
TXN-025137,2025-11-18,S004,P0003,CUST-01939,1,630.99
TXN-025138,2025-11-18,S004,P0005,CUST-00058,2,980.86
TXN-025139,2025-11-18,S004,P0006,CUST-01006,1,479.2
TXN-025140,2025-11-18,S004,P0007,CUST-01793,1,731.38
TXN-025141,2025-11-18,S004,P0008,CUST-01593,1,453.51
TXN-025142,2025-11-18,S004,P0009,CUST-00613,4,1886.68
TXN-025143,2025-11-18,S004,P0010,CUST-00165,2,826.2
TXN-025144,2025-11-18,S005,P0005,CUST-00549,1,490.43
TXN-025145,2025-11-18,S005,P0007,CUST-01711,1,731.38
TXN-025146,2025-11-18,S005,P0008,CUST-01534,3,1360.53
TXN-025147,2025-11-18,S005,P0010,CUST-00820,1,413.1
TXN-025148,2025-11-19,S001,P0001,CUST-01587,4,1081.2
TXN-025149,2025-11-19,S001,P0002,CUST-01086,1,95.04
TXN-025150,2025-11-19,S001,P0004,CUST-00994,1,312.32
TXN-025151,2025-11-19,S001,P0005,CUST-01924,5,2452.15
TXN-025152,2025-11-19,S001,P0008,CUST-00896,1,453.51
TXN-025153,2025-11-19,S001,P0009,CUST-01993,1,471.67
TXN-025154,2025-11-19,S001,P0010,CUST-01294,1,413.1
